,id,price
3226,1928570,120
3227,1928961,45
3228,1929041,100
3229,1929186,175
3230,1929321,130
3231,1929540,175
3232,1931341,40
3233,1931609,650
3234,1932094,85
3235,1932110,175
3236,1932491,105
3237,1934444,80
3238,1934512,150
3239,1934765,195
3240,1934804,750
3241,1935109,249
3242,1935175,140
3243,1935302,180
3244,1935826,90
3245,1936633,120
3246,1936772,85
3247,1937226,174
3248,1937323,150
3249,1937325,295
3250,1937761,180
3251,1939106,172
3252,1939283,130
3253,1940534,52
3254,1940780,220
3255,1941094,50
3256,1941435,37
3257,1941439,85
3258,1941495,249
3259,1942935,150
3260,1944155,119
3261,1944891,49
3262,1945115,90
3263,1947400,200
3264,1948494,97
3265,1948745,399
3266,1950311,151
3267,1950318,200
3268,1950588,200
3269,1950603,82
3270,1952271,130
3271,1953636,69
3272,1953928,150
3273,1954429,150
3274,1954450,150
3275,1954495,100
3276,1954653,195
3277,1955844,251
3278,1956346,200
3279,1956467,100
3280,1956677,140
3281,1956726,146
3282,1958765,250
3283,1959024,499
3284,1960045,80
3285,1960358,80
3286,1961288,220
3287,1961361,102
3288,1961937,120
3289,1965103,170
3290,1965712,235
3291,1965766,149
3292,1967045,180
3293,1970017,89
3294,1970574,199
3295,1970697,72
3296,1970915,80
3297,1971200,99
3298,1971239,125
3299,1971540,150
3300,1971635,100
3301,1973889,106
3302,1974700,250
3303,1975069,150
3304,1975168,100
3305,1975999,189
3306,1976123,1999
3307,1977888,120
3308,1978445,100
3309,1979076,149
3310,1979127,480
3311,1979506,100
3312,1979579,300
3313,1979744,33
3314,1979848,175
3315,1980179,142
3316,1981410,135
3317,1981590,135
3318,1981656,350
3319,1981669,80
3320,1983188,80
3321,1983466,87
3322,1983531,450
3323,1984390,275
3324,1984486,150
3325,1985022,50
3326,1987371,79
3327,1987546,60
3328,1987584,45
3329,1987627,120
3330,1987949,145
3331,1988823,175
3332,1989731,137
3333,1989838,1500
3334,1989972,86
3335,1992751,90
3336,1994398,345
3337,1994548,150
3338,1997487,250
3339,1997957,105
3340,1998026,130
3341,2000156,90
3342,2000576,150
3343,2000611,150
3344,2003180,225
3345,2003807,1000
3346,2006452,80
3347,2008122,150
3348,2008190,120
3349,2008227,53
3350,2010624,115
3351,2010787,175
3352,2010971,150
3353,2011212,162
3354,2011692,95
3355,2012104,55
3356,2012368,117
3357,2012424,175
3358,2012750,75
3359,2013807,189
3360,2014701,150
3361,2015094,45
3362,2015168,190
3363,2015586,130
3364,2016579,79
3365,2017012,850
3366,2017397,150
3367,2019755,100
3368,2019927,115
3369,2020881,300
3370,2021742,159
3371,2022126,500
3372,2022728,39
3373,2022920,250
3374,2022938,200
3375,2022958,250
3376,2023357,120
3377,2023577,105
3378,2024991,100
3379,2025779,175
3380,2026434,500
3381,2026869,120
3382,2028178,85
3383,2028272,320
3384,2028291,149
3385,2028391,400
3386,2028432,72
3387,2028625,300
3388,2028677,115
3389,2028925,325
3390,2030736,32
3391,2031495,100
3392,2033224,150
3393,2033846,95
3394,2033866,290
3395,2036105,30
3396,2037508,75
3397,2037632,140
3398,2037951,500
3399,2038278,100
3400,2041041,80
3401,2041143,125
3402,2042764,250
3403,2043049,50
3404,2043060,395
3405,2043329,100
3406,2044392,250
3407,2044873,79
3408,2045097,100
3409,2045727,52
3410,2046007,98
3411,2046225,120
3412,2046273,40
3413,2046789,345
3414,2048796,50
3415,2049322,45
3416,2050406,250
3417,2050993,350
3418,2051675,57
3419,2053940,120
3420,2054899,1000
3421,2055050,125
3422,2055303,145
3423,2055467,150
3424,2055614,89
3425,2055819,164
3426,2056012,210
3427,2056307,115
3428,2057295,110
3429,2057403,199
3430,2057480,272
3431,2057553,75
3432,2057595,69
3433,2060275,179
3434,2060720,106
3435,2060768,800
3436,2061367,100
3437,2061725,60
3438,2061811,120
3439,2062630,80
3440,2063587,75
3441,2065101,35
3442,2065538,88
3443,2065985,50
3444,2066165,45
3445,2067166,75
3446,2067688,79
3447,2068054,55
3448,2069051,45
3449,2069059,85
3450,2069359,80
3451,2070290,599
3452,2071265,110
3453,2071420,199
3454,2071446,94
3455,2071464,400
3456,2071839,60
3457,2071873,175
3458,2071941,200
3459,2074653,100
3460,2074985,50
3461,2075377,175
3462,2075453,199
3463,2075471,54
3464,2075526,130
3465,2075600,151
3466,2076101,80
3467,2078687,110
3468,2079686,60
3469,2079765,110
3470,2080709,73
3471,2080861,177
3472,2081177,90
3473,2081394,190
3474,2081408,105
3475,2081850,150
3476,2082328,65
3477,2082670,35
3478,2082694,700
3479,2083547,185
3480,2083749,150
3481,2083791,100
3482,2083824,575
3483,2084817,128
3484,2085632,299
3485,2086647,169
3486,2087226,109
3487,2087524,99
3488,2087663,130
3489,2087970,239
3490,2088389,100
3491,2088725,124
3492,2089226,69
3493,2089273,180
3494,2089492,225
3495,2089712,119
3496,2089745,220
3497,2091204,150
3498,2091483,75
3499,2092588,51
3500,2092611,150
3501,2093035,91
3502,2093064,139
3503,2093304,100
3504,2093455,60
3505,2094213,255
3506,2095959,94
3507,2096581,179
3508,2096968,135
3509,2098338,50
3510,2098817,350
3511,2100174,150
3512,2100887,375
3513,2101349,150
3514,2101710,175
3515,2101884,170
3516,2102315,275
3517,2102344,30
3518,2102542,150
3519,2102571,140
3520,2102651,200
3521,2103480,560
3522,2104588,240
3523,2104910,99
3524,2105163,195
3525,2105180,89
3526,2106241,65
3527,2106662,156
3528,2106706,120
3529,2107372,400
3530,2107696,210
3531,2107883,159
3532,2107939,55
3533,2108178,129
3534,2108237,300
3535,2108424,79
3536,2108635,100
3537,2110145,6000
3538,2110493,64
3539,2111172,110
3540,2111336,55
3541,2112142,55
3542,2112344,75
3543,2113431,70
3544,2113934,85
3545,2115611,130
3546,2115773,120
3547,2115784,50
3548,2116059,100
3549,2116940,145
3550,2117705,100
3551,2118102,200
3552,2119216,80
3553,2120619,200
3554,2122613,325
3555,2123079,120
3556,2123731,180
3557,2124536,379
3558,2124910,33
3559,2126376,60
3560,2126576,199
3561,2127016,149
3562,2127382,150
3563,2127713,98
3564,2127767,250
3565,2128464,60
3566,2128761,149
3567,2132248,95
3568,2134047,85
3569,2134052,90
3570,2134294,47
3571,2134697,180
3572,2135116,110
3573,2135489,170
3574,2135754,210
3575,2135766,900
3576,2136293,65
3577,2136511,60
3578,2137111,225
3579,2137714,200
3580,2137796,170
3581,2138787,62
3582,2141470,125
3583,2141635,106
3584,2141667,93
3585,2141975,85
3586,2142092,300
3587,2142130,224
3588,2144033,145
3589,2144319,40
3590,2145599,135
3591,2145620,97
3592,2145759,69
3593,2148025,225
3594,2149184,900
3595,2149854,215
3596,2149954,99
3597,2150328,850
3598,2150727,2000
3599,2150750,60
3600,2151106,303
3601,2151259,750
3602,2151479,111
3603,2151558,60
3604,2153435,320
3605,2154075,112
3606,2154567,185
3607,2155219,100
3608,2155345,150
3609,2156111,130
3610,2157550,130
3611,2158171,575
3612,2159193,125
3613,2159898,190
3614,2160591,70
3615,2163602,599
3616,2164135,80
3617,2164631,99
3618,2165107,100
3619,2165933,200
3620,2168268,60
3621,2169106,100
3622,2169765,2000
3623,2170035,90
3624,2170618,61
3625,2171809,99
3626,2171821,100
3627,2172139,340
3628,2175827,75
3629,2177004,130
3630,2178294,140
3631,2181941,112
3632,2182899,160
3633,2183423,165
3634,2185668,80
3635,2185842,850
3636,2186138,950
3637,2186452,1500
3638,2186699,160
3639,2187847,300
3640,2188204,150
3641,2189129,250
3642,2189450,100
3643,2189742,49
3644,2191591,675
3645,2191612,150
3646,2193027,300
3647,2193649,79
3648,2193902,225
3649,2193945,90
3650,2194038,285
3651,2194382,300
3652,2196271,55
3653,2197283,80
3654,2197401,90
3655,2197725,325
3656,2198970,55
3657,2201154,208
3658,2201491,156
3659,2201581,85
3660,2202858,200
3661,2203154,180
3662,2203450,250
3663,2203926,325
3664,2206311,140
3665,2208545,160
3666,2208567,130
3667,2209460,110
3668,2209835,150
3669,2210041,149
3670,2210088,900
3671,2210615,215
3672,2210663,155
3673,2210795,50
3674,2211028,225
3675,2213680,65
3676,2214256,112
3677,2214323,250
3678,2214689,65
3679,2214710,159
3680,2214831,99
3681,2214978,395
3682,2216470,145
3683,2217342,185
3684,2217398,1500
3685,2217609,45
3686,2219294,60
3687,2220959,749
3688,2221852,55
3689,2222428,1000
3690,2222641,165
3691,2223082,285
3692,2223247,220
3693,2223628,75
3694,2224417,120
3695,2224896,4000
3696,2227377,650
3697,2228296,750
3698,2228840,100
3699,2230762,95
3700,2230982,1000
3701,2231296,119
3702,2231814,1200
3703,2232600,200
3704,2232697,48
3705,2234100,30
3706,2236458,65
3707,2237032,79
3708,2237063,105
3709,2237851,420
3710,2237981,250
3711,2238300,95
3712,2238389,290
3713,2238435,100
3714,2240196,395
3715,2240661,180
3716,2243180,380
3717,2243266,40
3718,2243321,45
3719,2243548,300
3720,2243699,5250
3721,2243769,1500
3722,2243962,125
3723,2243984,1500
3724,2246112,110
3725,2247803,105
3726,2248069,45
3727,2248580,1000
3728,2249464,80
3729,2249878,375
3730,2249928,1000
3731,2250170,1500
3732,2250372,1550
3733,2250790,89
3734,2251009,129
3735,2252844,500
3736,2253397,500
3737,2253500,250
3738,2253949,250
3739,2254388,175
3740,2254428,40
3741,2254469,400
3742,2254541,85
3743,2254582,219
3744,2254817,130
3745,2254851,149
3746,2255005,100
3747,2255340,289
3748,2255501,67
3749,2255549,221
3750,2256519,750
3751,2257064,75
3752,2257080,350
3753,2259331,425
3754,2259719,200
3755,2259813,1000
3756,2260029,100
3757,2260042,65
3758,2260274,1250
3759,2260595,112
3760,2261018,175
3761,2261367,1485
3762,2262357,120
3763,2262868,150
3764,2263248,369
3765,2263265,81
3766,2265827,89
3767,2266468,199
3768,2267006,149
3769,2267177,45
3770,2267692,149
3771,2268632,600
3772,2268845,400
3773,2269104,65
3774,2271504,6500
3775,2271792,150
3776,2272080,265
3777,2272739,199
3778,2272872,395
3779,2273019,150
3780,2273613,130
3781,2273733,175
3782,2274084,2750
3783,2274268,90
3784,2276065,1500
3785,2276383,2500
3786,2277707,350
3787,2279335,250
3788,2281142,3750
3789,2281147,250
3790,2282085,500
3791,2283001,180
3792,2283143,800
3793,2284454,1600
3794,2284484,85
3795,2284809,49
3796,2285355,750
3797,2285440,91
3798,2285444,100
3799,2288762,152
3800,2289119,250
3801,2289612,110
3802,2291507,73
3803,2291575,300
3804,2291943,1000
3805,2292275,135
3806,2292366,75
3807,2294594,600
3808,2294663,800
3809,2296024,250
3810,2297029,200
3811,2297147,75
3812,2297192,1000
3813,2297259,900
3814,2297951,70
3815,2298373,88
3816,2298759,425
3817,2299633,975
3818,2301258,305
3819,2303436,220
3820,2303583,150
3821,2305025,49
3822,2305170,86
3823,2305890,140
3824,2308802,86
3825,2309363,650
3826,2309559,350
3827,2309873,225
3828,2310008,75
3829,2310445,150
3830,2310542,199
3831,2310594,95
3832,2310791,200
3833,2314392,200
3834,2314398,175
3835,2314553,129
3836,2314589,200
3837,2318126,60
3838,2319588,130
3839,2320028,115
3840,2320581,135
3841,2322189,300
3842,2323502,59
3843,2323714,196
3844,2325144,128
3845,2329047,400
3846,2329807,200
3847,2331148,180
3848,2331154,60
3849,2331929,70
3850,2332284,40
3851,2332880,250
3852,2333141,80
3853,2334411,85
3854,2339096,70
3855,2345266,55
3856,2346089,60
3857,2346106,100
3858,2346296,73
3859,2346335,145
3860,2346416,65
3861,2349715,162
3862,2349737,275
3863,2350883,56
3864,2356082,200
3865,2359340,250
3866,2361020,500
3867,2361323,120
3868,2362306,55
3869,2362357,59
3870,2365645,99
3871,2367089,155
3872,2368021,200
3873,2368214,60
3874,2371632,85
3875,2371794,150
3876,2372740,45
3877,2373238,200
3878,2374228,120
3879,2376206,100
3880,2377514,195
3881,2379865,38
3882,2380403,75
3883,2381302,76
3884,2383233,175
3885,2385344,500
3886,2385779,179
3887,2391204,200
3888,2392051,400
3889,2392296,32
3890,2392301,50
3891,2392814,75
3892,2396867,40
3893,2399434,62
3894,2400010,239
3895,2400614,179
3896,2404708,250
3897,2405505,400
3898,2407196,98
3899,2410200,89
3900,2410620,185
3901,2410819,125
3902,2412916,180
3903,2414157,30
3904,2415563,60
3905,2416016,115
3906,2416104,200
3907,2416191,70
3908,2417098,179
3909,2419438,109
3910,2419574,124
3911,2422991,159
3912,2424199,85
3913,2424342,109
3914,2425222,110
3915,2425871,500
3916,2425980,65
3917,2430828,112
3918,2431607,25
3919,2431784,220
3920,2432545,79
3921,2432622,200
3922,2433591,55
3923,2435198,50
3924,2435408,129
3925,2435621,195
3926,2435669,79
3927,2438181,65
3928,2440173,123
3929,2440846,70
3930,2445856,100
3931,2446430,69
3932,2447138,450
3933,2447298,650
3934,2447460,125
3935,2447467,75
3936,2447634,154
3937,2447868,60
3938,2451110,279
3939,2451438,80
3940,2451647,84
3941,2453730,180
3942,2453739,100
3943,2454281,86
3944,2454504,189
3945,2454507,130
3946,2457755,150
3947,2458656,149
3948,2458811,83
3949,2459587,180
3950,2459916,18
3951,2460303,100
3952,2460611,145
3953,2461439,133
3954,2461540,75
3955,2464673,100
3956,2464679,99
3957,2465333,132
3958,2465699,72
3959,2465962,125
3960,2466687,102
3961,2466770,129
3962,2466816,107
3963,2467087,250
3964,2467377,90
3965,2467680,200
3966,2467879,90
3967,2468186,200
3968,2471108,160
3969,2471725,124
3970,2471815,95
3971,2471910,129
3972,2472636,110
3973,2473611,92
3974,2473861,175
3975,2477138,30
3976,2478415,134
3977,2478825,400
3978,2479193,152
3979,2485482,75
3980,2487073,169
3981,2487848,95
3982,2487851,90
3983,2488022,60
3984,2488227,180
3985,2489407,84
3986,2489615,98
3987,2489920,90
3988,2492275,134
3989,2493039,119
3990,2493176,141
3991,2495596,199
3992,2496301,108
3993,2500087,150
3994,2500560,175
3995,2501384,90
3996,2501809,45
3997,2507612,49
3998,2508374,63
3999,2508745,100
4000,2509093,110
4001,2509617,600
4002,2510394,395
4003,2513351,70
4004,2514689,399
4005,2514760,145
4006,2515876,59
4007,2516430,50
4008,2517989,145
4009,2518907,245
4010,2519112,149
4011,2519255,50
4012,2519770,150
4013,2519879,110
4014,2521670,60
4015,2523629,165
4016,2524034,53
4017,2524058,160
4018,2524213,38
4019,2524228,49
4020,2524451,47
4021,2524658,120
4022,2524947,175
4023,2525956,129
4024,2526152,105
4025,2529085,275
4026,2530057,99
4027,2531865,210
4028,2532068,65
4029,2532443,52
4030,2532873,100
4031,2536005,91
4032,2538248,124
4033,2539759,200
4034,2540173,550
4035,2545184,70
4036,2547198,150
4037,2551532,176
4038,2552606,99
4039,2554110,130
4040,2554749,109
4041,2557654,75
4042,2559129,95
4043,2560559,50
4044,2563135,100
4045,2563440,68
4046,2563611,104
4047,2563764,30
4048,2563997,595
4049,2565087,65
4050,2569466,55
4051,2569629,250
4052,2569808,85
4053,2570488,90
4054,2570561,90
4055,2571224,90
4056,2571283,199
4057,2574386,275
4058,2576750,125
4059,2577467,150
4060,2578731,140
4061,2581456,120
4062,2582812,60
4063,2584258,36
4064,2586484,85
4065,2586794,85
4066,2586923,45
4067,2590590,92
4068,2592640,30
4069,2598087,75
4070,2599963,99
4071,2600199,100
4072,2601402,115
4073,2601899,175
4074,2606083,112
4075,2606370,450
4076,2607583,103
4077,2607741,117
4078,2608217,150
4079,2611458,129
4080,2611765,145
4081,2611869,115
4082,2612035,90
4083,2613864,90
4084,2615065,100
4085,2618288,41
4086,2619549,145
4087,2619802,139
4088,2620068,117
4089,2620837,50
4090,2626457,80
4091,2627737,100
4092,2627940,225
4093,2627951,70
4094,2628191,80
4095,2631224,70
4096,2632699,31
4097,2633717,40
4098,2634963,290
4099,2635078,235
4100,2635794,200
4101,2635913,180
4102,2636139,110
4103,2636396,120
4104,2636532,142
4105,2636534,105
4106,2636643,100
4107,2636731,102
4108,2636762,152
4109,2637014,150
4110,2637533,95
4111,2639521,67
4112,2640467,65
4113,2640764,79
4114,2641730,55
4115,2644321,83
4116,2645558,200
4117,2650690,150
4118,2651125,160
4119,2651810,80
4120,2652865,159
4121,2653186,90
4122,2653544,45
4123,2653644,100
4124,2656394,125
4125,2657689,100
4126,2658325,80
4127,2659183,2300
4128,2659448,90
4129,2659477,140
4130,2659732,52
4131,2659961,200
4132,2660538,94
4133,2660576,40
4134,2661098,55
4135,2663243,69
4136,2663296,200
4137,2664975,100
4138,2668311,53
4139,2669352,425
4140,2669366,40
4141,2670522,40
4142,2671402,150
4143,2671737,65
4144,2674267,109
4145,2677779,60
4146,2678773,180
4147,2679171,95
4148,2683387,140
4149,2683455,155
4150,2683758,105
4151,2684223,45
4152,2685701,330
4153,2685844,50
4154,2686002,100
4155,2686412,49
4156,2687083,65
4157,2687375,70
4158,2687606,180
4159,2690370,130
4160,2694274,225
4161,2694916,225
4162,2695367,85
4163,2695372,125
4164,2695469,99
4165,2698645,95
4166,2698984,400
4167,2700296,99
4168,2700596,85
4169,2702351,90
4170,2702489,85
4171,2707194,130
4172,2707824,95
4173,2708371,149
4174,2710417,225
4175,2710442,135
4176,2711082,140
4177,2713887,200
4178,2714699,159
4179,2716009,200
4180,2716889,155
4181,2716929,125
4182,2719640,71
4183,2719792,75
4184,2721610,275
4185,2722391,70
4186,2722693,250
4187,2722983,200
4188,2723019,90
4189,2723338,50
4190,2723515,124
4191,2723554,110
4192,2727166,50
4193,2727766,75
4194,2728293,90
4195,2730497,130
4196,2735650,140
4197,2736911,200
4198,2738377,350
4199,2739420,100
4200,2739577,225
4201,2739707,65
4202,2739793,145
4203,2739884,189
4204,2739978,265
4205,2743624,409
4206,2744106,95
4207,2744185,175
4208,2745620,55
4209,2748064,200
4210,2748094,200
4211,2748128,69
4212,2751311,135
4213,2752977,325
4214,2754006,95
4215,2754179,117
4216,2755909,59
4217,2756159,85
4218,2757036,55
4219,2760968,80
4220,2761766,115
4221,2763206,78
4222,2764516,150
4223,2769718,195
4224,2771126,142
4225,2771877,150
4226,2772111,55
4227,2773754,97
4228,2774381,70
4229,2774934,70
4230,2775553,155
4231,2776119,68
4232,2778250,68
4233,2781747,150
4234,2782449,150
4235,2783468,150
4236,2784311,100
4237,2786015,110
4238,2788298,150
4239,2789713,160
4240,2791446,218
4241,2791688,430
4242,2791758,79
4243,2791797,120
4244,2793004,200
4245,2793630,120
4246,2793740,250
4247,2793834,200
4248,2794725,75
4249,2794734,175
4250,2794762,76
4251,2799360,75
4252,2801214,400
4253,2801300,75
4254,2803013,189
4255,2803944,55
4256,2803981,80
4257,2804065,69
4258,2804557,100
4259,2804989,100
4260,2805293,300
4261,2806791,53
4262,2807615,179
4263,2807939,100
4264,2814076,130
4265,2814931,120
4266,2816152,150
4267,2817967,105
4268,2818471,150
4269,2821079,200
4270,2821294,39
4271,2821782,67
4272,2823023,200
4273,2824329,129
4274,2825322,55
4275,2830518,65
4276,2831424,100
4277,2833998,55
4278,2835159,240
4279,2835711,150
4280,2835738,299
4281,2836845,160
4282,2838061,299
4283,2838354,99
4284,2845257,199
4285,2847633,100
4286,2847652,45
4287,2848235,44
4288,2851945,150
4289,2854050,100
4290,2856036,185
4291,2856478,150
4292,2856770,650
4293,2856890,100
4294,2858010,111
4295,2862900,99
4296,2863223,75
4297,2863408,103
4298,2863530,130
4299,2863589,109
4300,2863696,95
4301,2864637,100
4302,2865117,155
4303,2867115,60
4304,2867463,195
4305,2870603,69
4306,2870840,72
4307,2872288,300
4308,2872353,119
4309,2874695,100
4310,2874932,199
4311,2875923,75
4312,2876055,100
4313,2879157,125
4314,2880336,95
4315,2880806,295
4316,2880864,149
4317,2882666,150
4318,2883054,100
4319,2887581,45
4320,2887761,385
4321,2888088,87
4322,2888877,180
4323,2889377,59
4324,2889387,95
4325,2889781,130
4326,2895511,120
4327,2895820,113
4328,2896760,60
4329,2897507,40
4330,2897714,250
4331,2899082,150
4332,2904330,450
4333,2904571,149
4334,2906314,169
4335,2908211,105
4336,2908417,42
4337,2909006,325
4338,2909461,200
4339,2917698,160
4340,2918225,155
4341,2918393,151
4342,2918732,200
4343,2918764,80
4344,2919062,119
4345,2919330,5000
4346,2919578,45
4347,2919885,115
4348,2922197,65
4349,2924528,87
4350,2924588,110
4351,2924834,80
4352,2925138,250
4353,2925397,63
4354,2927005,200
4355,2931544,185
4356,2931595,250
4357,2931859,130
4358,2932263,185
4359,2932779,75
4360,2933772,240
4361,2934382,65
4362,2935456,195
4363,2936054,200
4364,2936192,120
4365,2936517,180
4366,2939670,53
4367,2940007,200
4368,2940163,100
4369,2940729,86
4370,2941297,225
4371,2942129,40
4372,2942732,60
4373,2943724,70
4374,2947668,35
4375,2949128,250
4376,2952861,4500
4377,2953058,8000
4378,2954785,169
4379,2956443,255
4380,2958412,290
4381,2958912,140
4382,2959036,115
4383,2965008,299
4384,2966685,160
4385,2967631,175
4386,2968070,120
4387,2969427,179
4388,2969489,74
4389,2969803,68
4390,2969919,235
4391,2974433,100
4392,2974877,270
4393,2974957,200
4394,2975715,161
4395,2976105,60
4396,2976758,155
4397,2977232,95
4398,2978421,125
4399,2979097,118
4400,2979714,80
4401,2983952,210
4402,2984662,150
4403,2985678,135
4404,2987465,118
4405,2994478,110
4406,2994536,70
4407,2994659,43
4408,2995000,140
4409,2995209,116
4410,2995459,159
4411,2995701,135
4412,2997377,39
4413,2998174,59
4414,2999527,600
4415,3003127,66
4416,3003228,130
4417,3004348,100
4418,3004563,50
4419,3005261,185
4420,3005990,54
4421,3010328,100
4422,3010430,180
4423,3010577,115
4424,3010664,350
4425,3010988,32
4426,3012871,165
4427,3013158,350
4428,3013383,795
4429,3013404,200
4430,3013668,175
4431,3017320,50
4432,3018285,190
4433,3018422,110
4434,3019237,414
4435,3021617,135
4436,3026848,150
4437,3029690,93
4438,3032355,70
4439,3037740,175
4440,3038614,155
4441,3038797,129
4442,3039110,50
4443,3039332,499
4444,3039888,80
4445,3040585,115
4446,3040654,47
4447,3041280,95
4448,3041785,249
4449,3041973,150
4450,3042553,77
4451,3043029,225
4452,3043467,70
4453,3046941,100
4454,3048234,87
4455,3050544,245
4456,3052726,300
4457,3052904,55
4458,3056451,120
4459,3058087,40
4460,3059273,115
4461,3060297,93
4462,3060745,37
4463,3061093,240
4464,3061106,130
4465,3061995,70
4466,3066892,149
4467,3067062,100
4468,3067093,200
4469,3067244,99
4470,3067670,220
4471,3068047,250
4472,3068145,103
4473,3068852,108
4474,3070876,75
4475,3072242,78
4476,3073195,75
4477,3079125,152
4478,3079237,150
4479,3079567,320
4480,3080233,220
4481,3081771,99
4482,3083197,950
4483,3083899,120
4484,3084473,100
4485,3089577,199
4486,3090474,100
4487,3090922,75
4488,3091202,84
4489,3091872,100
4490,3093240,75
4491,3093469,93
4492,3093616,140
4493,3095119,200
4494,3095348,200
4495,3095477,200
4496,3095502,100
4497,3098703,100
4498,3100156,120
4499,3101058,109
4500,3101140,126
4501,3103596,50
4502,3104652,325
4503,3105531,750
4504,3105986,135
4505,3106154,52
4506,3111416,124
4507,3112284,59
4508,3112872,215
4509,3112953,240
4510,3114929,150
4511,3116279,83
4512,3116519,70
4513,3120723,160
4514,3120957,200
4515,3121176,50
4516,3121851,87
4517,3122230,125
4518,3122636,250
4519,3122731,162
4520,3128865,67
4521,3129731,147
4522,3131756,149
4523,3131982,65
4524,3132960,250
4525,3133055,160
4526,3136535,150
4527,3137426,199
4528,3137906,64
4529,3139489,33
4530,3139749,500
4531,3139918,150
4532,3143311,110
4533,3143596,145
4534,3143649,40
4535,3143838,95
4536,3144135,185
4537,3145484,500
4538,3147439,115
4539,3153140,195
4540,3153464,105
4541,3153603,67
4542,3157330,75
4543,3157420,100
4544,3161739,125
4545,3162817,350
4546,3164173,150
4547,3164997,200
4548,3166540,270
4549,3166564,184
4550,3167768,275
4551,3168120,171
4552,3171234,425
4553,3171480,200
4554,3171880,165
4555,3172212,85
4556,3172778,170
4557,3173148,70
4558,3173412,125
4559,3175088,275
4560,3176526,120
4561,3176553,429
4562,3176655,225
4563,3176874,119
4564,3177630,175
4565,3177702,155
4566,3181376,100
4567,3185489,70
4568,3185829,95
4569,3186103,450
4570,3187925,215
4571,3191450,60
4572,3191678,75
4573,3191925,99
4574,3198018,300
4575,3198365,175
4576,3198824,195
4577,3199681,50
4578,3200198,175
4579,3200522,120
4580,3200728,54
4581,3201696,345
4582,3202590,225
4583,3205292,151
4584,3206224,110
4585,3206379,280
4586,3207986,99
4587,3208188,350
4588,3208609,70
4589,3208747,120
4590,3208904,89
4591,3209866,120
4592,3209980,85
4593,3210405,220
4594,3212765,125
4595,3213712,189
4596,3213813,100
4597,3215486,81
4598,3215660,45
4599,3215722,150
4600,3216134,62
4601,3216335,330
4602,3216400,80
4603,3217221,65
4604,3218320,125
4605,3218526,165
4606,3219401,90
4607,3219654,120
4608,3219835,250
4609,3220115,115
4610,3220178,55
4611,3220725,200
4612,3223080,149
4613,3224913,55
4614,3225975,400
4615,3227002,200
4616,3230053,111
4617,3231460,175
4618,3235070,150
4619,3236301,52
4620,3236385,88
4621,3236977,425
4622,3237160,175
4623,3237602,270
4624,3238109,180
4625,3238355,55
4626,3238517,105
4627,3240518,265
4628,3240838,60
4629,3241287,45
4630,3241502,89
4631,3241858,200
4632,3245000,149
4633,3247291,80
4634,3248010,125
4635,3248526,78
4636,3248671,65
4637,3249076,350
4638,3249078,115
4639,3249253,289
4640,3249726,158
4641,3250685,50
4642,3251014,234
4643,3251638,50
4644,3251901,69
4645,3257345,135
4646,3258196,89
4647,3258197,16
4648,3261569,300
4649,3262238,250
4650,3262855,70
4651,3262930,140
4652,3264261,175
4653,3264684,160
4654,3265275,200
4655,3265407,57
4656,3265409,90
4657,3265410,89
4658,3265982,90
4659,3268008,200
4660,3269281,100
4661,3270009,68
4662,3270428,170
4663,3270702,40
4664,3270809,500
4665,3271052,145
4666,3271893,250
4667,3272201,288
4668,3272552,245
4669,3272628,80
4670,3272721,125
4671,3276963,166
4672,3278436,330
4673,3278530,60
4674,3278631,130
4675,3278691,45
4676,3279671,165
4677,3281606,155
4678,3281660,119
4679,3282550,158
4680,3283028,169
4681,3283409,139
4682,3283729,125
4683,3284019,70
4684,3286369,135
4685,3288496,99
4686,3288625,175
4687,3289009,150
4688,3290309,250
4689,3291286,100
4690,3291524,100
4691,3293500,128
4692,3293842,121
4693,3297016,160
4694,3301484,135
4695,3302463,275
4696,3302905,180
4697,3302921,189
4698,3302932,250
4699,3303165,99
4700,3303301,200
4701,3303382,145
4702,3304307,100
4703,3307936,240
4704,3309572,90
4705,3309982,220
4706,3311821,100
4707,3311830,59
4708,3311834,78
4709,3312276,75
4710,3312417,78
4711,3315933,250
4712,3316877,150
4713,3317978,44
4714,3318859,69
4715,3319483,65
4716,3320635,90
4717,3321643,125
4718,3322922,78
4719,3323189,785
4720,3324203,99
4721,3324498,74
4722,3325584,130
4723,3325617,105
4724,3325807,145
4725,3328706,90
4726,3331279,215
4727,3332881,100
4728,3334361,92
4729,3334850,185
4730,3337808,1000
4731,3339205,160
4732,3339273,93
4733,3339399,300
4734,3341682,75
4735,3343038,370
4736,3343299,425
4737,3344177,200
4738,3344237,125
4739,3344509,179
4740,3344815,46
4741,3349699,150
4742,3350417,52
4743,3351584,80
4744,3352030,120
4745,3352608,300
4746,3354367,110
4747,3354459,200
4748,3354484,75
4749,3357882,200
4750,3358937,300
4751,3359315,22
4752,3359510,129
4753,3362302,125
4754,3363364,150
4755,3363462,185
4756,3367150,158
4757,3368427,30
4758,3368441,316
4759,3369100,175
4760,3369623,97
4761,3369826,175
4762,3369929,60
4763,3370285,72
4764,3372399,175
4765,3372642,225
4766,3372925,85
4767,3373030,150
4768,3375448,225
4769,3375998,400
4770,3376567,125
4771,3376999,200
4772,3378404,88
4773,3378576,250
4774,3378585,300
4775,3379914,89
4776,3383382,165
